,close
2020-01-22,91.51
2020-01-23,91.52
2020-01-24,91.52
2020-01-27,91.53
2020-01-28,91.53
2020-01-29,91.54
2020-01-30,91.54
2020-01-31,91.54
2020-02-03,91.44
2020-02-04,91.44
2020-02-05,91.46
2020-02-06,91.47
2020-02-07,91.47
2020-02-10,91.46
2020-02-11,91.47
2020-02-12,91.48
2020-02-13,91.49
2020-02-14,91.49
2020-02-18,91.5
2020-02-19,91.5
2020-02-20,91.5
2020-02-21,91.52
2020-02-24,91.51
2020-02-25,91.51
2020-02-26,91.53
2020-02-27,91.55
2020-02-28,91.54
2020-03-02,91.47
2020-03-03,91.49
2020-03-04,91.53
2020-03-05,91.55
2020-03-06,91.55
2020-03-09,91.59
2020-03-10,91.57
2020-03-11,91.59
2020-03-12,91.6
2020-03-13,91.62
2020-03-16,91.63
2020-03-17,91.63
2020-03-18,91.65
2020-03-19,91.63
2020-03-20,91.66
2020-03-23,91.64
2020-03-24,91.64
2020-03-25,91.64
2020-03-26,91.64
2020-03-27,91.62
2020-03-30,91.62
2020-03-31,91.63
2020-04-01,91.57
2020-04-02,91.58
2020-04-03,91.55
2020-04-06,91.56
2020-04-07,91.54
2020-04-08,91.55
2020-04-09,91.53
2020-04-13,91.55
2020-04-14,91.56
2020-04-15,91.55
2020-04-16,91.54
2020-04-17,91.56
2020-04-20,91.55
2020-04-21,91.55
2020-04-22,91.55
2020-04-23,91.56
2020-04-24,91.55
2020-04-27,91.55
2020-04-28,91.55
2020-04-29,91.54
2020-04-30,91.56
2020-05-01,91.53
2020-05-04,91.53
2020-05-05,91.53
2020-05-06,91.54
2020-05-07,91.53
2020-05-08,91.53
2020-05-11,91.54
2020-05-12,91.54
2020-05-13,91.54
2020-05-14,91.55
2020-05-15,91.53
2020-05-18,91.53
2020-05-19,91.53
2020-05-20,91.53
2020-05-21,91.54
2020-05-22,91.53
2020-05-26,91.54
2020-05-27,91.53
2020-05-28,91.53
2020-05-29,91.53
2020-06-01,91.54
2020-06-02,91.54
2020-06-03,91.54
2020-06-04,91.54
2020-06-05,91.52
2020-06-08,91.53
2020-06-09,91.53
2020-06-10,91.54
2020-06-11,91.52
2020-06-12,91.54
2020-06-15,91.535
2020-06-16,91.54
2020-06-17,91.54
2020-06-18,91.53
2020-06-19,91.53
2020-06-22,91.53
2020-06-23,91.53
2020-06-24,91.53
2020-06-25,91.54
2020-06-26,91.53
2020-06-29,91.53
2020-06-30,91.53
2020-07-01,91.53
2020-07-02,91.54
2020-07-06,91.53
2020-07-07,91.53
2020-07-08,91.53
2020-07-09,91.53
2020-07-10,91.54
2020-07-13,91.54
2020-07-14,91.54
2020-07-15,91.54
2020-07-16,91.53
2020-07-17,91.54
2020-07-20,91.54
2020-07-21,91.54
2020-07-22,91.53
2020-07-23,91.54
2020-07-24,91.53
2020-07-27,91.53
2020-07-28,91.54
2020-07-29,91.54
2020-07-30,91.53
2020-07-31,91.54
2020-08-03,91.53
2020-08-04,91.54
2020-08-05,91.53
2020-08-06,91.53
2020-08-07,91.54
2020-08-10,91.54
2020-08-11,91.53
2020-08-12,91.53
2020-08-13,91.54
2020-08-14,91.53
2020-08-17,91.53
2020-08-18,91.54
2020-08-19,91.54
2020-08-20,91.54
2020-08-21,91.54
2020-08-24,91.54
2020-08-25,91.53
2020-08-26,91.53
2020-08-27,91.53
2020-08-28,91.54
2020-08-31,91.54
2020-09-01,91.54
2020-09-02,91.54
2020-09-03,91.53
2020-09-04,91.54
2020-09-08,91.54
2020-09-09,91.53
2020-09-10,91.53
2020-09-11,91.52
2020-09-14,91.54
2020-09-15,91.52
2020-09-16,91.54
2020-09-17,91.54
2020-09-18,91.52
2020-09-21,91.52
2020-09-22,91.52
2020-09-23,91.52
2020-09-24,91.53
2020-09-25,91.52
2020-09-28,91.53
2020-09-29,91.53
2020-09-30,91.52
2020-10-01,91.52
2020-10-02,91.52
2020-10-05,91.52
2020-10-06,91.53
2020-10-07,91.52
2020-10-08,91.52
2020-10-09,91.52
2020-10-12,91.53
2020-10-13,91.52
2020-10-14,91.52
2020-10-15,91.52
2020-10-16,91.53
2020-10-19,91.53
2020-10-20,91.52
2020-10-21,91.52
2020-10-22,91.53
2020-10-23,91.53
2020-10-26,91.53
2020-10-27,91.52
2020-10-28,91.52
2020-10-29,91.53
2020-10-30,91.53
2020-11-02,91.53
2020-11-03,91.53
2020-11-04,91.52
2020-11-05,91.53
2020-11-06,91.52
2020-11-09,91.53
2020-11-10,91.52
2020-11-11,91.52
2020-11-12,91.52
2020-11-13,91.53
2020-11-16,91.53
2020-11-17,91.53
2020-11-18,91.53
2020-11-19,91.53
2020-11-20,91.53
2020-11-23,91.53
2020-11-24,91.53
2020-11-25,91.52
2020-11-27,91.53
2020-11-30,91.52
2020-12-01,91.51
2020-12-02,91.52
2020-12-03,91.52
2020-12-04,91.53
2020-12-07,91.51
2020-12-08,91.51
2020-12-09,91.51
2020-12-10,91.51
2020-12-11,91.52
2020-12-14,91.51
2020-12-15,91.51
2020-12-16,91.52
2020-12-17,91.52
2020-12-18,91.52
2020-12-21,91.52
2020-12-22,91.52
2020-12-23,91.51
2020-12-24,91.52
2020-12-28,91.52
2020-12-29,91.52
2020-12-30,91.51
2020-12-31,91.52
2021-01-04,91.52
2021-01-05,91.51
2021-01-06,91.52
2021-01-07,91.52
2021-01-08,91.51
2021-01-11,91.52
2021-01-12,91.51
2021-01-13,91.51
2021-01-14,91.52
2021-01-15,91.52
2021-01-19,91.52
2021-01-20,91.52
2021-01-21,91.52
2021-01-22,91.51
2021-01-25,91.52
2021-01-26,91.51
2021-01-27,91.51
2021-01-28,91.52
2021-01-29,91.52
2021-02-01,91.52
2021-02-02,91.51
2021-02-03,91.51
2021-02-04,91.52
2021-02-05,91.52
2021-02-08,91.52
2021-02-09,91.52
2021-02-10,91.51
2021-02-11,91.52
2021-02-12,91.51
2021-02-16,91.52
2021-02-17,91.52
2021-02-18,91.51
2021-02-19,91.52
2021-02-22,91.51
2021-02-23,91.51
2021-02-24,91.5
2021-02-25,91.51
2021-02-26,91.51
2021-03-01,91.5
2021-03-02,91.5
2021-03-03,91.51
2021-03-04,91.51
2021-03-05,91.51
2021-03-08,91.5
2021-03-09,91.5
2021-03-10,91.5
2021-03-11,91.51
2021-03-12,91.5
2021-03-15,91.5
2021-03-16,91.5
2021-03-17,91.51
2021-03-18,91.5
2021-03-19,91.5
2021-03-22,91.5
2021-03-23,91.51
2021-03-24,91.5
2021-03-25,91.5
2021-03-26,91.5
2021-03-29,91.5
2021-03-30,91.51
2021-03-31,91.5
2021-04-01,91.51
2021-04-05,91.5
2021-04-06,91.49
2021-04-07,91.49
2021-04-08,91.5
2021-04-09,91.49
2021-04-12,91.49
2021-04-13,91.49
2021-04-14,91.49
2021-04-15,91.5
2021-04-16,91.5
2021-04-19,91.49
2021-04-20,91.49
2021-04-21,91.49
2021-04-22,91.5
2021-04-23,91.5
2021-04-26,91.49
2021-04-27,91.5
2021-04-28,91.49
2021-04-29,91.49
2021-04-30,91.5
2021-05-03,91.5
2021-05-04,91.49
2021-05-05,91.5
2021-05-06,91.5
2021-05-07,91.49
2021-05-10,91.49
2021-05-11,91.49
2021-05-12,91.48
2021-05-13,91.48
2021-05-14,91.48
2021-05-17,91.49
2021-05-18,91.49
2021-05-19,91.48
2021-05-20,91.48
2021-05-21,91.49
2021-05-24,91.48
2021-05-25,91.48
2021-05-26,91.48
2021-05-27,91.49
2021-05-28,91.49
2021-06-01,91.48
2021-06-02,91.48
2021-06-03,91.48
2021-06-04,91.49
2021-06-07,91.47
2021-06-08,91.47
2021-06-09,91.47
2021-06-10,91.47
2021-06-11,91.48
2021-06-14,91.47
2021-06-15,91.47
2021-06-16,91.48
2021-06-17,91.47
2021-06-18,91.48
2021-06-21,91.47
2021-06-22,91.47
2021-06-23,91.47
2021-06-24,91.48
2021-06-25,91.48
2021-06-28,91.47
2021-06-29,91.47
2021-06-30,91.47
2021-07-01,91.48
2021-07-02,91.47
2021-07-06,91.46
2021-07-07,91.46
2021-07-08,91.47
2021-07-09,91.47
2021-07-12,91.47
2021-07-13,91.47
2021-07-14,91.46
2021-07-15,91.47
2021-07-16,91.47
2021-07-19,91.46
2021-07-20,91.46
2021-07-21,91.46
2021-07-22,91.47
2021-07-23,91.46
2021-07-26,91.47
2021-07-27,91.46
2021-07-28,91.46
2021-07-29,91.47
2021-07-30,91.46
2021-08-02,91.46
2021-08-03,91.46
2021-08-04,91.46
2021-08-05,91.46
2021-08-06,91.47
2021-08-09,91.47
2021-08-10,91.46
2021-08-11,91.46
2021-08-12,91.46
2021-08-13,91.47
2021-08-16,91.45
2021-08-17,91.45
2021-08-18,91.45
2021-08-19,91.47
2021-08-20,91.47
2021-08-23,91.45
2021-08-24,91.45
2021-08-25,91.45
2021-08-26,91.46
2021-08-27,91.46
2021-08-30,91.46
2021-08-31,91.45
2021-09-01,91.45
2021-09-02,91.47
2021-09-03,91.45
2021-09-07,91.45
2021-09-08,91.45
2021-09-09,91.45
2021-09-10,91.46
2021-09-13,91.46
2021-09-14,91.45
2021-09-15,91.45
2021-09-16,91.46
2021-09-17,91.45
2021-09-20,91.46
2021-09-21,91.45
2021-09-22,91.45
2021-09-23,91.46
2021-09-24,91.45
2021-09-27,91.45
2021-09-28,91.45
2021-09-29,91.46
2021-09-30,91.46
2021-10-01,91.46
2021-10-04,91.44
2021-10-05,91.45
2021-10-06,91.45
2021-10-07,91.45
2021-10-08,91.45
2021-10-11,91.45
2021-10-12,91.45
2021-10-13,91.45
2021-10-14,91.44
2021-10-15,91.45
2021-10-18,91.44
2021-10-19,91.44
2021-10-20,91.44
2021-10-21,91.44
2021-10-22,91.44
2021-10-25,91.45
2021-10-26,91.43
2021-10-27,91.43
2021-10-28,91.45
2021-10-29,91.45
2021-11-01,91.45
2021-11-02,91.43
2021-11-03,91.43
2021-11-04,91.44
2021-11-05,91.44
2021-11-08,91.45
2021-11-09,91.43
2021-11-10,91.43
2021-11-11,91.44
2021-11-12,91.44
2021-11-15,91.44
2021-11-16,91.43
2021-11-17,91.43
2021-11-18,91.44
2021-11-19,91.44
2021-11-22,91.44
2021-11-23,91.43
2021-11-24,91.44
2021-11-26,91.43
2021-11-29,91.44
2021-11-30,91.43
2021-12-01,91.44
2021-12-02,91.44
2021-12-03,91.43
2021-12-06,91.43
2021-12-07,91.43
2021-12-08,91.44
2021-12-09,91.43
2021-12-10,91.44
2021-12-13,91.44
2021-12-14,91.44
2021-12-15,91.44
2021-12-16,91.43
2021-12-17,91.44
2021-12-20,91.43
2021-12-21,91.42
2021-12-22,91.42
2021-12-23,91.42
2021-12-27,91.43
2021-12-28,91.42
2021-12-29,91.42
2021-12-30,91.43
2021-12-31,91.43
2022-01-03,91.42
2022-01-04,91.43
2022-01-05,91.43
2022-01-06,91.43
2022-01-07,91.43
2022-01-10,91.42
2022-01-11,91.41
2022-01-12,91.42
2022-01-13,91.43
2022-01-14,91.43
2022-01-18,91.41
2022-01-19,91.43
2022-01-20,91.43
2022-01-21,91.42
2022-01-24,91.43
2022-01-25,91.41
2022-01-26,91.42
2022-01-27,91.43
2022-01-28,91.41
2022-01-31,91.43
2022-02-01,91.42
2022-02-02,91.43
2022-02-03,91.43
2022-02-04,91.41
2022-02-07,91.41
2022-02-08,91.42
2022-02-09,91.41
2022-02-10,91.41
2022-02-11,91.41
2022-02-14,91.4
2022-02-15,91.42
2022-02-16,91.42
2022-02-17,91.41
2022-02-18,91.42
2022-02-22,91.42
2022-02-23,91.41
2022-02-24,91.41
2022-02-25,91.41
2022-02-28,91.41
2022-03-01,91.41
2022-03-02,91.41
2022-03-03,91.42
2022-03-04,91.42
2022-03-07,91.42
2022-03-08,91.42
2022-03-09,91.42
2022-03-10,91.42
2022-03-11,91.41
2022-03-14,91.42
2022-03-15,91.4
2022-03-16,91.42
2022-03-17,91.42
2022-03-18,91.41
2022-03-21,91.41
2022-03-22,91.41
2022-03-23,91.43
2022-03-24,91.43
2022-03-25,91.41
2022-03-28,91.41
2022-03-29,91.41
2022-03-30,91.43
2022-03-31,91.43
2022-04-01,91.43
2022-04-04,91.42
2022-04-05,91.41
2022-04-06,91.42
2022-04-07,91.42
2022-04-08,91.41
2022-04-11,91.42
2022-04-12,91.42
2022-04-13,91.42
2022-04-14,91.41
2022-04-18,91.42
2022-04-19,91.41
2022-04-20,91.43
2022-04-21,91.43
2022-04-22,91.42
2022-04-25,91.43
2022-04-26,91.42
2022-04-27,91.42
2022-04-28,91.44
2022-04-29,91.42
2022-05-02,91.43
2022-05-03,91.42
2022-05-04,91.44
2022-05-05,91.44
2022-05-06,91.44
2022-05-09,91.43
2022-05-10,91.43
2022-05-11,91.43
2022-05-12,91.44
2022-05-13,91.45
2022-05-16,91.44
2022-05-17,91.44
2022-05-18,91.44
2022-05-19,91.46
2022-05-20,91.46
2022-05-23,91.46
2022-05-24,91.45
2022-05-25,91.46
2022-05-26,91.48
2022-05-27,91.46
2022-05-31,91.45
2022-06-01,91.42
2022-06-02,91.44
2022-06-03,91.42
2022-06-06,91.43
2022-06-07,91.42
2022-06-08,91.43
2022-06-09,91.44
2022-06-10,91.42
2022-06-13,91.43
2022-06-14,91.42
2022-06-15,91.43
2022-06-16,91.45
2022-06-17,91.44
2022-06-21,91.46
2022-06-22,91.47
2022-06-23,91.47
2022-06-24,91.45
2022-06-27,91.45
2022-06-28,91.47
2022-06-29,91.48
2022-06-30,91.49
2022-07-01,91.43
2022-07-05,91.43
2022-07-06,91.43
2022-07-07,91.43
2022-07-08,91.42
2022-07-11,91.43
2022-07-12,91.42
2022-07-13,91.42
2022-07-14,91.43
2022-07-15,91.42
2022-07-18,91.42
2022-07-19,91.42
2022-07-20,91.42
2022-07-21,91.45
2022-07-22,91.46
2022-07-25,91.45
2022-07-26,91.45
2022-07-27,91.45
2022-07-28,91.46
2022-07-29,91.47
2022-08-01,91.38
2022-08-02,91.39
2022-08-03,91.38
2022-08-04,91.4
2022-08-05,91.42
2022-08-08,91.43
2022-08-09,91.42
2022-08-10,91.43
2022-08-11,91.43
2022-08-12,91.45
2022-08-15,91.44
2022-08-16,91.45
2022-08-17,91.45
2022-08-18,91.49
2022-08-19,91.49
2022-08-22,91.5
2022-08-23,91.48
2022-08-24,91.51
2022-08-25,91.52
2022-08-26,91.52
2022-08-29,91.52
2022-08-30,91.53
2022-08-31,91.55
2022-09-01,91.43
2022-09-02,91.44
2022-09-06,91.44
2022-09-07,91.45
2022-09-08,91.47
2022-09-09,91.47
2022-09-12,91.46
2022-09-13,91.48
2022-09-14,91.48
2022-09-15,91.51
2022-09-16,91.51
2022-09-19,91.51
2022-09-20,91.5
2022-09-21,91.52
2022-09-22,91.56
2022-09-23,91.56
2022-09-26,91.54
2022-09-27,91.57
2022-09-28,91.58
2022-09-29,91.6
2022-09-30,91.6
2022-10-03,91.42
2022-10-04,91.45
2022-10-05,91.45
2022-10-06,91.47
2022-10-07,91.47
2022-10-10,91.48
2022-10-11,91.48
2022-10-12,91.48
2022-10-13,91.51
2022-10-14,91.51
2022-10-17,91.51
2022-10-18,91.51
2022-10-19,91.51
2022-10-20,91.55
2022-10-21,91.56
2022-10-24,91.55
2022-10-25,91.55
2022-10-26,91.57
2022-10-27,91.6
2022-10-28,91.59
2022-10-31,91.59
2022-11-01,91.39
2022-11-02,91.42
2022-11-03,91.45
2022-11-04,91.47
2022-11-07,91.46
2022-11-08,91.47
2022-11-09,91.52
2022-11-10,91.53
2022-11-11,91.52
2022-11-14,91.52
2022-11-15,91.54
2022-11-16,91.55
2022-11-17,91.58
2022-11-18,91.58
2022-11-21,91.59
2022-11-22,91.61
2022-11-23,91.63
2022-11-25,91.63
2022-11-28,91.64
2022-11-29,91.67
2022-11-30,91.67
2022-12-01,91.43
2022-12-02,91.44
2022-12-05,91.45
2022-12-06,91.48
2022-12-07,91.48
2022-12-08,91.54
2022-12-09,91.53
2022-12-12,91.54
2022-12-13,91.54
2022-12-14,91.57
2022-12-15,91.59
2022-12-16,91.59
2022-12-19,91.33
2022-12-20,91.34
2022-12-21,91.35
2022-12-22,91.41
2022-12-23,91.41
2022-12-27,91.41
2022-12-28,91.44
2022-12-29,91.48
2022-12-30,91.47
2023-01-03,91.48
2023-01-04,91.47
2023-01-05,91.5
2023-01-06,91.49
2023-01-09,91.51
2023-01-10,91.5
2023-01-11,91.5
2023-01-12,91.57
2023-01-13,91.58
2023-01-17,91.58
2023-01-18,91.59
2023-01-19,91.63
2023-01-20,91.64
2023-01-23,91.64
2023-01-24,91.65
2023-01-25,91.66
2023-01-26,91.71
2023-01-27,91.72
2023-01-30,91.72
2023-01-31,91.73
2023-02-01,91.4
2023-02-02,91.44
2023-02-03,91.46
2023-02-06,91.47
2023-02-07,91.48
2023-02-08,91.48
2023-02-09,91.51
2023-02-10,91.52
2023-02-13,91.54
2023-02-14,91.54
2023-02-15,91.56
2023-02-16,91.61
2023-02-17,91.62
2023-02-21,91.62
2023-02-22,91.65
2023-02-23,91.68
2023-02-24,91.69
2023-02-27,91.7
2023-02-28,91.71
2023-03-01,91.46
2023-03-02,91.49
2023-03-03,91.51
2023-03-06,91.52
2023-03-07,91.52
2023-03-08,91.54
2023-03-09,91.56
2023-03-10,91.58
2023-03-13,91.6
2023-03-14,91.61
2023-03-15,91.66
2023-03-16,91.7
2023-03-17,91.72
2023-03-20,91.73
2023-03-21,91.73
2023-03-22,91.75
2023-03-23,91.79
2023-03-24,91.81
2023-03-27,91.8
2023-03-28,91.82
2023-03-29,91.82
2023-03-30,91.84
2023-03-31,91.82
2023-04-03,91.47
2023-04-04,91.48
2023-04-05,91.53
2023-04-06,91.54
2023-04-10,91.55
2023-04-11,91.56
2023-04-12,91.58
2023-04-13,91.63
2023-04-14,91.63
2023-04-17,91.65
2023-04-18,91.66
2023-04-19,91.67
2023-04-20,91.74
2023-04-21,91.73
2023-04-24,91.74
2023-04-25,91.73
2023-04-26,91.75
2023-04-27,91.78
2023-04-28,91.78
2023-05-01,91.43
2023-05-02,91.41
2023-05-03,91.42
2023-05-04,91.45
2023-05-05,91.47
2023-05-08,91.48
2023-05-09,91.49
2023-05-10,91.5
2023-05-11,91.56
2023-05-12,91.58
2023-05-15,91.59
2023-05-16,91.58
2023-05-17,91.6
2023-05-18,91.65
2023-05-19,91.65
2023-05-22,91.66
2023-05-23,91.66
2023-05-24,91.66
2023-05-25,91.72
2023-05-26,91.74
2023-05-30,91.75
2023-05-31,91.77
2023-06-01,91.45
2023-06-02,91.46
2023-06-05,91.46
2023-06-06,91.48
2023-06-07,91.49
2023-06-08,91.54
2023-06-09,91.55
2023-06-12,91.56
2023-06-13,91.58
2023-06-14,91.6
2023-06-15,91.64
2023-06-16,91.65
2023-06-20,91.67
2023-06-21,91.67
2023-06-22,91.71
2023-06-23,91.72
2023-06-26,91.73
2023-06-27,91.75
2023-06-28,91.76
2023-06-29,91.79
2023-06-30,91.82
2023-07-03,91.47
2023-07-05,91.48
2023-07-06,91.51
2023-07-07,91.52
2023-07-10,91.54
2023-07-11,91.55
2023-07-12,91.57
2023-07-13,91.61
2023-07-14,91.62
2023-07-17,91.63
2023-07-18,91.63
2023-07-19,91.65
2023-07-20,91.7
2023-07-21,91.7
2023-07-24,91.71
2023-07-25,91.72
2023-07-26,91.73
2023-07-27,91.78
2023-07-28,91.79
2023-07-31,91.8
2023-08-01,91.43
2023-08-02,91.44
2023-08-03,91.48
2023-08-04,91.5
2023-08-07,91.5
2023-08-08,91.52
2023-08-09,91.53
2023-08-10,91.58
2023-08-11,91.59
2023-08-14,91.6
2023-08-15,91.61
2023-08-16,91.63
2023-08-17,91.67
2023-08-18,91.68
2023-08-21,91.69
2023-08-22,91.7
2023-08-23,91.72
2023-08-24,91.75
2023-08-25,91.77
2023-08-28,91.79
2023-08-29,91.78
2023-08-30,91.8
2023-08-31,91.86
2023-09-01,91.47
2023-09-05,91.49
2023-09-06,91.49
2023-09-07,91.54
2023-09-08,91.55
2023-09-11,91.55
2023-09-12,91.58
2023-09-13,91.59
2023-09-14,91.62
2023-09-15,91.64
2023-09-18,91.65
2023-09-19,91.66
2023-09-20,91.67
2023-09-21,91.72
2023-09-22,91.73
2023-09-25,91.74
2023-09-26,91.75
2023-09-27,91.78
2023-09-28,91.81
2023-09-29,91.82
2023-10-02,91.44
2023-10-03,91.46
2023-10-04,91.47
2023-10-05,91.53
2023-10-06,91.53
2023-10-09,91.54
2023-10-10,91.54
2023-10-11,91.56
2023-10-12,91.6
2023-10-13,91.62
2023-10-16,91.63
2023-10-17,91.64
2023-10-18,91.65
2023-10-19,91.69
2023-10-20,91.71
2023-10-23,91.72
2023-10-24,91.73
2023-10-25,91.74
2023-10-26,91.78
2023-10-27,91.81
2023-10-30,91.82
2023-10-31,91.82
2023-11-01,91.44
2023-11-02,91.47
2023-11-03,91.48
2023-11-06,91.49
2023-11-07,91.51
2023-11-08,91.52
2023-11-09,91.57
2023-11-10,91.58
2023-11-13,91.59
2023-11-14,91.6
2023-11-15,91.62
2023-11-16,91.66
2023-11-17,91.68
2023-11-20,91.68
2023-11-21,91.71
2023-11-22,91.75
2023-11-24,91.76
2023-11-27,91.77
2023-11-28,91.79
2023-11-29,91.8
2023-11-30,91.84
2023-12-01,91.44
2023-12-04,91.44
2023-12-05,91.46
2023-12-06,91.47
2023-12-07,91.51
2023-12-08,91.53
2023-12-11,91.55
2023-12-12,91.55
2023-12-13,91.56
2023-12-14,91.6
2023-12-15,91.63
2023-12-18,91.22
2023-12-19,91.22
2023-12-20,91.24
2023-12-21,91.3
2023-12-22,91.31
2023-12-26,91.33
2023-12-27,91.33
2023-12-28,91.39
2023-12-29,91.39
2024-01-02,91.4
2024-01-03,91.43
2024-01-04,91.46
2024-01-05,91.47
2024-01-08,91.48
2024-01-09,91.49
2024-01-10,91.51
2024-01-11,91.56
2024-01-12,91.58
2024-01-16,91.59
2024-01-17,91.61
2024-01-18,91.65
2024-01-19,91.66
2024-01-22,91.67
2024-01-23,91.68
2024-01-24,91.69
2024-01-25,91.74
2024-01-26,91.75
2024-01-29,91.76
2024-01-30,91.77
2024-01-31,91.78
2024-02-01,91.42
2024-02-02,91.44
2024-02-05,91.44
2024-02-06,91.46
2024-02-07,91.47
2024-02-08,91.51
2024-02-09,91.52
2024-02-12,91.54
2024-02-13,91.54
2024-02-14,91.56
2024-02-15,91.61
2024-02-16,91.63
2024-02-20,91.64
2024-02-21,91.65
2024-02-22,91.7
2024-02-23,91.71
2024-02-26,91.71
2024-02-27,91.73
2024-02-28,91.74
2024-02-29,91.78
2024-03-01,91.45
2024-03-04,91.46
2024-03-05,91.46
2024-03-06,91.48
2024-03-07,91.52
2024-03-08,91.53
2024-03-11,91.54
2024-03-12,91.57
2024-03-13,91.57
2024-03-14,91.61
2024-03-15,91.63
2024-03-18,91.64
2024-03-19,91.66
2024-03-20,91.67
2024-03-21,91.7
2024-03-22,91.71
2024-03-25,91.73
2024-03-26,91.74
2024-03-27,91.8
2024-03-28,91.8
2024-04-01,91.42
2024-04-02,91.44
2024-04-03,91.44
2024-04-04,91.48
2024-04-05,91.5
2024-04-08,91.51
2024-04-09,91.52
2024-04-10,91.54
2024-04-11,91.57
2024-04-12,91.58
2024-04-15,91.6
2024-04-16,91.61
2024-04-17,91.62
2024-04-18,91.67
2024-04-19,91.68
2024-04-22,91.7
2024-04-23,91.71
2024-04-24,91.71
2024-04-25,91.76
2024-04-26,91.76
2024-04-29,91.78
2024-04-30,91.79
2024-05-01,91.42
2024-05-02,91.47
2024-05-03,91.48
2024-05-06,91.48
2024-05-07,91.49
2024-05-08,91.51
2024-05-09,91.56
2024-05-10,91.56
2024-05-13,91.58
2024-05-14,91.59
2024-05-15,91.6
2024-05-16,91.64
2024-05-17,91.65
2024-05-20,91.67
2024-05-21,91.68
2024-05-22,91.7
2024-05-23,91.76
2024-05-24,91.77
2024-05-28,91.76
2024-05-29,91.78
2024-05-30,91.8
2024-05-31,91.82
2024-06-03,91.43
2024-06-04,91.45
2024-06-05,91.46
2024-06-06,91.47
2024-06-07,91.51
2024-06-10,91.53
2024-06-11,91.54
2024-06-12,91.56
2024-06-13,91.57
2024-06-14,91.62
2024-06-17,91.63
2024-06-18,91.65
2024-06-20,91.67
2024-06-21,91.7
2024-06-24,91.72
2024-06-25,91.72
2024-06-26,91.73
2024-06-27,91.75
2024-06-28,91.78
2024-07-01,91.42
2024-07-02,91.43
2024-07-03,91.46
2024-07-05,91.49
2024-07-08,91.51
2024-07-09,91.51
2024-07-10,91.53
2024-07-11,91.54
2024-07-12,91.58
2024-07-15,91.6
2024-07-16,91.6
2024-07-17,91.63
2024-07-18,91.64
2024-07-19,91.67
2024-07-22,91.69
2024-07-23,91.69
2024-07-24,91.72
2024-07-25,91.72
2024-07-26,91.77
2024-07-29,91.77
2024-07-30,91.78
2024-07-31,91.8
2024-08-01,91.42
2024-08-02,91.47
2024-08-05,91.47
2024-08-06,91.49
2024-08-07,91.51
2024-08-08,91.52
2024-08-09,91.54
2024-08-12,91.57
2024-08-13,91.58
2024-08-14,91.59
2024-08-15,91.6
2024-08-16,91.65
2024-08-19,91.65
2024-08-20,91.67
2024-08-21,91.69
2024-08-22,91.69
2024-08-23,91.73
2024-08-26,91.74
2024-08-27,91.76
2024-08-28,91.77
2024-08-29,91.77
2024-08-30,91.82
2024-09-03,91.46
2024-09-04,91.47
2024-09-05,91.48
2024-09-06,91.53
2024-09-09,91.53
2024-09-10,91.56
2024-09-11,91.56
2024-09-12,91.57
2024-09-13,91.62
2024-09-16,91.64
2024-09-17,91.65
2024-09-18,91.67
2024-09-19,91.69
2024-09-20,91.73
2024-09-23,91.74
2024-09-24,91.75
2024-09-25,91.77
2024-09-26,91.77
2024-09-27,91.8
2024-09-30,91.81
2024-10-01,91.46
2024-10-02,91.47
2024-10-03,91.49
2024-10-04,91.51
2024-10-07,91.53
2024-10-08,91.53
2024-10-09,91.54
2024-10-10,91.55
2024-10-11,91.6
2024-10-14,91.59
2024-10-15,91.62
2024-10-16,91.62
2024-10-17,91.64
2024-10-18,91.67
2024-10-21,91.69
2024-10-22,91.7
2024-10-23,91.7
2024-10-24,91.71
2024-10-25,91.75
2024-10-28,91.75
2024-10-29,91.77
2024-10-30,91.78
2024-10-31,91.8
2024-11-01,91.48
2024-11-04,91.5
2024-11-05,91.5
2024-11-06,91.52
2024-11-07,91.53
2024-11-08,91.58
2024-11-11,91.57
2024-11-12,91.58
2024-11-13,91.6
2024-11-14,91.6
2024-11-15,91.63
2024-11-18,91.64
2024-11-19,91.67
2024-11-20,91.68
2024-11-21,91.69
2024-11-22,91.72
2024-11-25,91.73
2024-11-26,91.73
2024-11-27,91.76
2024-11-29,91.78
2024-12-02,91.47
2024-12-03,91.49
2024-12-04,91.5
2024-12-05,91.51
2024-12-06,91.55
2024-12-09,91.56
2024-12-10,91.58
2024-12-11,91.59
2024-12-12,91.61
2024-12-13,91.64
2024-12-16,91.65
2024-12-17,91.66
2024-12-18,91.66
2024-12-19,91.29
2024-12-20,91.33
2024-12-23,91.33
2024-12-24,91.35
2024-12-26,91.37
2024-12-27,91.41
2024-12-30,91.41
2024-12-31,91.43
2025-01-02,91.45
2025-01-03,91.46
2025-01-06,91.47
2025-01-07,91.49
2025-01-08,91.51
2025-01-10,91.54
2025-01-13,91.55
2025-01-14,91.57
2025-01-15,91.58
2025-01-16,91.58
2025-01-17,91.63
2025-01-21,91.63
2025-01-22,91.65
2025-01-23,91.65
2025-01-24,91.69
2025-01-27,91.7
2025-01-28,91.7
2025-01-29,91.71
2025-01-30,91.72
2025-01-31,91.75
2025-02-03,91.45
2025-02-04,91.45
2025-02-05,91.46
2025-02-06,91.48
2025-02-07,91.5
2025-02-10,91.51
2025-02-11,91.52
